account_id,segment_name,arr,arr_headroom,health_score,upsell_label,propensity_score,propensity_decile,priority_tier,shap_driver_1,shap_value_1,shap_driver_2,shap_value_2,shap_driver_3,shap_value_3,rank
ACC-03772,Early-Stage Potential,2000.9,17999.1,36.29,0,0.3271,2,Medium,,,,,,,8852
ACC-08983,Early-Stage Potential,7809.11,32190.89,49.42,0,0.3271,2,Medium,,,,,,,8853
ACC-00236,Early-Stage Potential,3230.55,16769.45,41.81,0,0.3271,2,Medium,num_products,-0.2489,arr,-0.2276,contract_end_days,-0.199,8854
ACC-02661,Loyal Mid-Market,1541.39,18458.61,47.87,0,0.3271,2,Medium,arr,-0.2997,support_tickets_l90d,-0.2955,tenure_months,-0.2648,8855
ACC-09083,Growth-Stage Expanding,94231.86,405768.14,47.38,0,0.3271,2,Medium,,,,,,,8856
ACC-04017,Loyal Mid-Market,22826.47,127173.53,46.64,0,0.3271,2,Medium,,,,,,,8857
ACC-09753,Loyal Mid-Market,14311.17,135688.83,45.61,0,0.3271,2,Medium,,,,,,,8858
ACC-09681,Loyal Mid-Market,18476.4,21523.6,68.94,0,0.3271,2,Medium,,,,,,,8859
ACC-01413,Early-Stage Potential,981.6,19018.4,53.11,0,0.3271,2,Medium,total_api_calls,-0.4543,arr,-0.271,avg_feature_adoption,-0.2645,8860
ACC-06542,At-Risk Dormant,21705.61,128294.39,39.04,0,0.3271,2,Medium,,,,,,,8861
ACC-06223,Loyal Mid-Market,13578.38,26421.620000000003,53.24,0,0.3271,2,Medium,,,,,,,8862
ACC-03865,Early-Stage Potential,949.23,19050.77,63.23,0,0.3271,2,Medium,,,,,,,8863
ACC-08512,Loyal Mid-Market,3018.88,36981.12,57.69,0,0.3271,2,Medium,,,,,,,8864
ACC-06232,Early-Stage Potential,3000.42,36999.58,57.34,0,0.3271,2,Medium,users_per_login,-0.2822,arr_utilization,0.1964,num_products,-0.1871,8865
ACC-07538,Loyal Mid-Market,1928.51,18071.49,62.38,0,0.3271,2,Medium,,,,,,,8866
ACC-05050,Early-Stage Potential,4012.18,15987.82,34.32,0,0.3271,2,Medium,,,,,,,8867
ACC-06823,Loyal Mid-Market,6523.93,33476.07,64.68,0,0.3271,2,Medium,,,,,,,8868
ACC-04015,Loyal Mid-Market,4322.72,35677.28,61.44,0,0.3271,2,Medium,,,,,,,8869
ACC-00138,Loyal Mid-Market,6405.92,33594.08,59.09,0,0.3271,2,Medium,,,,,,,8870
ACC-09738,Early-Stage Potential,18225.85,131774.15,45.91,0,0.3271,2,Medium,,,,,,,8871
ACC-06581,Early-Stage Potential,1113.43,18886.57,56.16,0,0.3271,2,Medium,,,,,,,8872
ACC-02770,Early-Stage Potential,2571.44,17428.56,54.79,0,0.3271,2,Medium,,,,,,,8873
ACC-04751,Early-Stage Potential,24868.61,125131.39,55.33,0,0.3271,2,Medium,,,,,,,8874
ACC-06258,High-Value Engaged,404966.57,95033.43,32.42,0,0.3271,2,Medium,,,,,,,8875
ACC-00602,Loyal Mid-Market,8435.31,31564.690000000002,61.85,0,0.3271,2,Medium,peak_feature_adoption,-0.3017,num_products,-0.2495,logins_per_user,0.1758,8876
ACC-01409,Loyal Mid-Market,2810.47,17189.53,48.45,0,0.3271,2,Medium,,,,,,,8877
ACC-04069,Loyal Mid-Market,579.41,19420.59,47.93,0,0.3271,2,Medium,,,,,,,8878
ACC-09509,Early-Stage Potential,8859.98,31140.02,58.74,0,0.3271,2,Medium,,,,,,,8879
ACC-06790,Loyal Mid-Market,925.38,19074.62,55.05,0,0.3271,2,Medium,,,,,,,8880
ACC-04971,Loyal Mid-Market,1816.11,38183.89,50.59,0,0.3271,2,Medium,,,,,,,8881
ACC-02749,Early-Stage Potential,9183.75,30816.25,39.38,0,0.3271,2,Medium,,,,,,,8882
ACC-08948,At-Risk Dormant,18613.07,21386.93,28.57,0,0.3271,2,Medium,arr_utilization,-0.7439,health_score,-0.5747,contract_end_days,0.4805,8883
ACC-06329,At-Risk Dormant,52983.71,97016.29000000001,43.66,0,0.3271,2,Medium,,,,,,,8884
ACC-02825,Early-Stage Potential,844.59,19155.41,60.33,0,0.3271,2,Medium,,,,,,,8885
ACC-02826,Loyal Mid-Market,6014.96,33985.04,46.79,0,0.3271,2,Medium,tenure_months,-0.1969,num_products,0.1753,support_tickets_l90d,-0.169,8886
ACC-04970,Loyal Mid-Market,5787.79,34212.21,72.39,0,0.3271,2,Medium,,,,,,,8887
ACC-05065,Loyal Mid-Market,795.13,19204.87,71.47,0,0.3271,2,Medium,num_products,-0.2317,arr,-0.2182,health_score,0.1983,8888
ACC-00894,High-Value Engaged,175185.23,324814.77,56.81,0,0.3271,2,Medium,,,,,,,8889
ACC-06103,Early-Stage Potential,757.45,19242.55,45.8,0,0.3271,2,Medium,,,,,,,8890
ACC-07491,Loyal Mid-Market,3696.9,16303.1,56.52,0,0.3271,2,Medium,,,,,,,8891
ACC-08821,Early-Stage Potential,24758.89,125241.11,32.97,0,0.3271,2,Medium,health_score,-0.4679,avg_feature_adoption,-0.238,max_storage_gb,-0.1813,8892
ACC-06854,Early-Stage Potential,58838.79,91161.20999999999,44.45,0,0.3271,2,Medium,,,,,,,8893
ACC-09272,Early-Stage Potential,33315.02,6684.980000000003,38.61,0,0.3271,2,Medium,,,,,,,8894
ACC-03640,Early-Stage Potential,6430.11,33569.89,44.2,0,0.3271,2,Medium,,,,,,,8895
ACC-05241,Growth-Stage Expanding,61442.17,438557.83,40.19,0,0.3271,2,Medium,,,,,,,8896
ACC-07071,Early-Stage Potential,2698.22,37301.78,34.54,0,0.3271,2,Medium,health_score,-0.3873,tenure_months,-0.2997,arr,-0.1951,8897
ACC-07829,Loyal Mid-Market,3444.94,16555.06,49.81,0,0.3271,2,Medium,,,,,,,8898
ACC-04569,Loyal Mid-Market,12954.77,27045.23,67.98,0,0.3271,2,Medium,,,,,,,8899
ACC-08579,At-Risk Dormant,7310.68,32689.32,71.45,0,0.3271,2,Medium,,,,,,,8900
ACC-09275,Loyal Mid-Market,3175.69,36824.31,64.57,0,0.3271,2,Medium,,,,,,,8901
ACC-01120,Early-Stage Potential,1125.14,18874.86,41.3,0,0.3271,2,Medium,,,,,,,8902
ACC-08784,Early-Stage Potential,60647.56,89352.44,36.13,0,0.3271,2,Medium,avg_feature_adoption,-0.3942,arr_utilization,-0.3491,arr_per_tenure_month,0.2411,8903
ACC-05763,Loyal Mid-Market,8384.43,31615.57,49.7,0,0.3271,2,Medium,,,,,,,8904
ACC-03032,High-Value Engaged,239642.63,260357.37,48.11,0,0.3271,2,Medium,,,,,,,8905
ACC-07013,Growth-Stage Expanding,115587.17,384412.83,36.26,0,0.3271,2,Medium,,,,,,,8906
ACC-03094,Loyal Mid-Market,407.63,19592.37,79.06,0,0.3271,2,Medium,,,,,,,8907
ACC-04317,Early-Stage Potential,1467.04,18532.96,33.6,0,0.3271,2,Medium,health_score,-0.3088,arr_per_tenure_month,-0.2417,max_storage_gb,0.206,8908
ACC-07791,Early-Stage Potential,1911.56,38088.44,50.84,0,0.3271,2,Medium,,,,,,,8909
ACC-04316,Early-Stage Potential,6700.57,33299.43,32.27,0,0.3271,2,Medium,,,,,,,8910
ACC-04290,At-Risk Dormant,6220.65,33779.35,39.09,0,0.3271,2,Medium,,,,,,,8911
ACC-00388,Loyal Mid-Market,4403.61,15596.39,54.26,0,0.3271,2,Medium,,,,,,,8912
ACC-08815,Loyal Mid-Market,988.86,19011.14,60.26,0,0.3271,2,Medium,peak_feature_adoption,-0.6287,arr,-0.2253,contract_end_days,-0.1547,8913
ACC-07327,Early-Stage Potential,1866.04,18133.96,46.85,0,0.3271,2,Medium,,,,,,,8914
ACC-04519,Loyal Mid-Market,5925.61,34074.39,54.82,0,0.3271,2,Medium,,,,,,,8915
ACC-07851,Early-Stage Potential,9871.15,30128.85,37.02,0,0.3271,2,Medium,,,,,,,8916
ACC-01033,Loyal Mid-Market,4753.61,35246.39,72.77,0,0.3271,2,Medium,,,,,,,8917
ACC-03262,Loyal Mid-Market,11072.59,28927.41,52.6,0,0.3271,2,Medium,,,,,,,8918
ACC-04433,Loyal Mid-Market,1125.07,18874.93,68.89,0,0.3271,2,Medium,,,,,,,8919
ACC-07177,Growth-Stage Expanding,129771.02,370228.98,50.23,0,0.3271,2,Medium,,,,,,,8920
ACC-00025,Early-Stage Potential,2270.81,37729.19,43.63,0,0.3271,2,Medium,,,,,,,8921
ACC-08275,Early-Stage Potential,22096.64,127903.36,31.01,0,0.3271,2,Medium,,,,,,,8922
ACC-08677,Early-Stage Potential,6051.18,33948.82,43.19,0,0.3271,2,Medium,,,,,,,8923
ACC-04400,Loyal Mid-Market,13887.6,26112.4,40.87,0,0.3271,2,Medium,,,,,,,8924
ACC-03423,Loyal Mid-Market,13396.95,26603.05,71.92,0,0.3271,2,Medium,,,,,,,8925
ACC-01786,Early-Stage Potential,1147.38,18852.62,60.88,0,0.3271,2,Medium,,,,,,,8926
ACC-09333,Loyal Mid-Market,72107.91,77892.09,61.62,0,0.3271,2,Medium,,,,,,,8927
ACC-03388,Loyal Mid-Market,3907.03,16092.97,44.96,0,0.3271,2,Medium,,,,,,,8928
ACC-07132,Loyal Mid-Market,13088.79,26911.21,45.18,0,0.3271,2,Medium,,,,,,,8929
ACC-03556,Early-Stage Potential,6181.47,33818.53,43.36,0,0.3271,2,Medium,,,,,,,8930
ACC-05590,Early-Stage Potential,1848.9,38151.1,33.24,0,0.3271,2,Medium,,,,,,,8931
ACC-05601,Early-Stage Potential,5739.17,34260.83,42.25,0,0.3271,2,Medium,num_products,-0.2028,arr,-0.1899,nps_score,-0.1412,8932
ACC-07975,Loyal Mid-Market,4345.09,35654.91,51.58,0,0.3271,2,Medium,,,,,,,8933
ACC-07116,Loyal Mid-Market,2151.14,17848.86,64.42,0,0.3271,2,Medium,,,,,,,8934
ACC-01613,Early-Stage Potential,8973.62,31026.379999999997,48.95,0,0.3271,2,Medium,,,,,,,8935
ACC-08731,Loyal Mid-Market,17181.98,132818.02,63.3,0,0.3271,2,Medium,,,,,,,8936
ACC-01862,Early-Stage Potential,1130.69,18869.31,36.78,0,0.3271,2,Medium,,,,,,,8937
ACC-04288,Early-Stage Potential,61024.63,88975.37,38.07,0,0.3271,2,Medium,,,,,,,8938
ACC-01121,Early-Stage Potential,15268.08,24731.92,57.81,0,0.3271,2,Medium,arr_utilization,-0.2821,logins_per_user,0.2172,num_products,-0.1874,8939
ACC-05971,Early-Stage Potential,20633.33,129366.67,39.71,0,0.3271,2,Medium,,,,,,,8940
ACC-01509,Early-Stage Potential,40010.78,109989.22,55.19,0,0.3271,2,Medium,arr,0.2168,num_products,-0.212,login_growth,-0.198,8941
ACC-01163,Loyal Mid-Market,3023.1,16976.9,51.51,0,0.3271,2,Medium,,,,,,,8942
ACC-06937,Early-Stage Potential,1484.19,18515.81,31.63,0,0.3271,2,Medium,,,,,,,8943
ACC-03734,Early-Stage Potential,7501.85,32498.15,50.45,0,0.3271,2,Medium,logins_stddev,-0.2155,peak_feature_adoption,-0.1992,num_products,-0.1948,8944
ACC-05950,Early-Stage Potential,8005.27,31994.73,32.4,0,0.3271,2,Medium,,,,,,,8945
ACC-02019,Early-Stage Potential,15955.92,24044.08,64.31,0,0.3271,2,Medium,,,,,,,8946
ACC-06946,Loyal Mid-Market,17412.15,22587.85,38.78,0,0.3271,2,Medium,,,,,,,8947
ACC-05161,Loyal Mid-Market,1279.27,18720.73,55.87,0,0.3271,2,Medium,support_tickets_l90d,-0.2453,arr,-0.2406,avg_storage_gb,-0.1904,8948
ACC-04270,Loyal Mid-Market,5804.97,34195.03,50.38,0,0.3271,2,Medium,,,,,,,8949
ACC-05172,Early-Stage Potential,2533.29,37466.71,37.4,0,0.3271,2,Medium,,,,,,,8950
ACC-04675,Loyal Mid-Market,14850.6,25149.4,56.29,0,0.3271,2,Medium,support_tickets_l90d,-0.1941,tenure_months,-0.1883,num_products,-0.1677,8951
ACC-03009,Growth-Stage Expanding,98875.28,401124.72,48.75,0,0.3271,2,Medium,login_growth,-0.4531,peak_feature_adoption,-0.251,tenure_months,-0.2338,8952
ACC-02041,Early-Stage Potential,26949.17,123050.83,40.54,0,0.3271,2,Medium,,,,,,,8953
ACC-05981,Early-Stage Potential,4952.02,35047.979999999996,56.18,0,0.3271,2,Medium,,,,,,,8954
ACC-00809,Early-Stage Potential,9077.85,30922.15,49.24,0,0.3271,2,Medium,,,,,,,8955
ACC-07733,Early-Stage Potential,61082.06,88917.94,44.01,0,0.3271,2,Medium,,,,,,,8956
ACC-00345,Early-Stage Potential,4297.31,35702.69,41.48,0,0.3271,2,Medium,,,,,,,8957
ACC-01393,High-Value Engaged,672908.84,0.0,46.39,0,0.3269,2,Medium,,,,,,,8958
ACC-02050,Loyal Mid-Market,15069.82,134930.18,73.21,0,0.3268,2,Medium,health_score,0.3122,tenure_months,-0.2198,login_growth,0.1829,8959
ACC-03680,Growth-Stage Expanding,115108.02,384891.98,69.93,0,0.3267,2,Medium,,,,,,,8960
ACC-05545,At-Risk Dormant,5636.82,34363.18,25.28,0,0.3267,2,Medium,health_score,-0.3301,arr_utilization,-0.1951,arr,-0.1683,8961
ACC-08357,Loyal Mid-Market,17335.6,22664.4,49.47,1,0.3267,2,Medium,,,,,,,8962
ACC-04250,Early-Stage Potential,1299.25,18700.75,43.43,0,0.3267,2,Medium,,,,,,,8963
ACC-04458,Loyal Mid-Market,5250.82,34749.18,45.89,0,0.3267,2,Medium,num_products,-0.2132,logins_per_user,-0.1731,tenure_months,0.1585,8964
ACC-08217,Early-Stage Potential,1051.23,18948.77,57.36,1,0.3266,2,Medium,,,,,,,8965
ACC-03934,Growth-Stage Expanding,219379.91,280620.08999999997,60.3,0,0.3259,2,Medium,,,,,,,8966
ACC-06570,At-Risk Dormant,730.76,19269.24,47.46,0,0.3259,2,Medium,,,,,,,8967
ACC-02538,Loyal Mid-Market,14581.53,135418.47,74.36,0,0.3257,2,Medium,,,,,,,8968
ACC-04752,Loyal Mid-Market,24177.38,15822.619999999999,52.97,1,0.3257,2,Medium,,,,,,,8969
ACC-03272,At-Risk Dormant,19512.32,20487.68,32.45,0,0.3257,2,Medium,,,,,,,8970
ACC-08999,Loyal Mid-Market,893.57,19106.43,51.18,0,0.3254,2,Medium,arr,-0.302,logins_per_user,-0.2061,num_products,-0.2059,8971
ACC-00781,Loyal Mid-Market,14086.13,135913.87,58.82,0,0.3253,2,Medium,arr_utilization,0.1557,total_logins,0.155,executive_sponsor,0.1323,8972
ACC-05454,Loyal Mid-Market,23869.46,126130.54000000001,60.15,0,0.3242,2,Medium,num_products,-0.1399,arr,0.1351,max_storage_gb,0.1198,8973
ACC-06117,At-Risk Dormant,29621.52,120378.48,55.19,0,0.3242,2,Medium,,,,,,,8974
ACC-04219,Early-Stage Potential,874.66,19125.34,45.28,0,0.3242,2,Medium,,,,,,,8975
ACC-08399,Early-Stage Potential,1580.79,18419.21,32.67,0,0.3242,2,Medium,,,,,,,8976
ACC-05733,Early-Stage Potential,12062.58,27937.42,25.73,0,0.3242,2,Medium,,,,,,,8977
ACC-02992,At-Risk Dormant,2146.01,17853.989999999998,61.39,0,0.3242,2,Medium,,,,,,,8978
ACC-00955,At-Risk Dormant,919.95,19080.05,72.55,0,0.3241,2,Medium,contract_end_days,0.2709,peak_feature_adoption,-0.2004,health_score,0.199,8979
ACC-02660,Loyal Mid-Market,48950.64,101049.36,48.82,0,0.324,2,Medium,,,,,,,8980
ACC-08186,At-Risk Dormant,14714.54,5285.459999999999,48.85,0,0.324,2,Medium,arr_utilization,-1.1062,contract_end_days,0.4037,tenure_months,-0.2603,8981
ACC-08220,Loyal Mid-Market,1068.4,18931.6,90.29,0,0.3237,2,Medium,,,,,,,8982
ACC-07904,Early-Stage Potential,2886.0,37114.0,30.29,1,0.3235,2,Medium,,,,,,,8983
ACC-04445,Growth-Stage Expanding,134838.72,365161.28,35.02,0,0.3235,2,Medium,,,,,,,8984
ACC-09096,Loyal Mid-Market,25106.05,14893.95,36.66,1,0.3235,2,Medium,,,,,,,8985
ACC-08604,At-Risk Dormant,1320.45,18679.55,55.56,0,0.3234,2,Medium,,,,,,,8986
ACC-09726,At-Risk Dormant,1055.14,18944.86,32.53,0,0.3234,2,Medium,health_score,-0.4246,tenure_months,-0.2779,arr,-0.2553,8987
ACC-05393,Loyal Mid-Market,869.3,19130.7,57.36,0,0.3222,2,Medium,,,,,,,8988
ACC-05829,Early-Stage Potential,9004.43,30995.57,27.12,0,0.3222,2,Medium,total_api_calls,-0.4694,health_score,-0.3409,tenure_months,-0.2519,8989
ACC-05210,Growth-Stage Expanding,121165.74,378834.26,44.27,0,0.3222,2,Medium,,,,,,,8990
ACC-06352,Loyal Mid-Market,511.21,19488.79,59.84,0,0.3219,2,Medium,,,,,,,8991
ACC-06476,High-Value Engaged,441938.81,58061.19,57.3,0,0.3212,2,Medium,,,,,,,8992
ACC-05871,Early-Stage Potential,6702.58,33297.42,44.34,0,0.3203,1,Medium,,,,,,,8993
ACC-02930,Early-Stage Potential,2139.92,37860.08,35.06,0,0.3203,1,Medium,,,,,,,8994
ACC-09327,Early-Stage Potential,6242.86,33757.14,42.09,0,0.3203,1,Medium,,,,,,,8995
ACC-07756,Loyal Mid-Market,2305.98,17694.02,65.09,0,0.3203,1,Medium,tenure_months,-0.3633,max_storage_gb,-0.2432,num_products,0.2233,8996
ACC-06166,Loyal Mid-Market,5979.63,34020.37,50.36,0,0.3203,1,Medium,,,,,,,8997
ACC-05915,Early-Stage Potential,70916.81,79083.19,38.82,0,0.3203,1,Medium,,,,,,,8998
ACC-07362,Loyal Mid-Market,7818.75,32181.25,46.7,0,0.3203,1,Medium,,,,,,,8999
ACC-09667,Early-Stage Potential,983.85,19016.15,68.04,0,0.3203,1,Medium,,,,,,,9000
ACC-08693,Growth-Stage Expanding,126977.62,373022.38,44.5,0,0.3203,1,Medium,,,,,,,9001
ACC-05121,Loyal Mid-Market,8288.97,31711.03,54.46,0,0.3203,1,Medium,,,,,,,9002
ACC-09154,Early-Stage Potential,2582.49,17417.510000000002,37.19,0,0.3203,1,Medium,avg_feature_adoption,-0.2905,tenure_months,-0.2725,arr,-0.2649,9003
ACC-07619,Early-Stage Potential,1489.58,38510.42,60.32,0,0.3203,1,Medium,,,,,,,9004
ACC-08553,Early-Stage Potential,5890.11,34109.89,36.7,0,0.3203,1,Medium,,,,,,,9005
ACC-08625,Early-Stage Potential,21128.67,128871.33,31.26,0,0.3203,1,Medium,,,,,,,9006
ACC-09386,Loyal Mid-Market,2798.33,37201.67,50.79,0,0.3203,1,Medium,,,,,,,9007
ACC-08238,Early-Stage Potential,7031.89,32968.11,63.73,0,0.3203,1,Medium,,,,,,,9008
ACC-09182,High-Value Engaged,144600.36,355399.64,31.35,0,0.3203,1,Medium,peak_feature_adoption,-0.3539,num_products,-0.2972,health_score,-0.2884,9009
ACC-05219,Loyal Mid-Market,67533.76,82466.24,42.49,0,0.3199,1,Medium,,,,,,,9010
ACC-07515,At-Risk Dormant,18269.4,21730.6,50.67,0,0.3196,1,Medium,,,,,,,9011
ACC-01704,Early-Stage Potential,5652.73,34347.270000000004,43.08,0,0.3196,1,Medium,,,,,,,9012
ACC-09196,Growth-Stage Expanding,76200.25,423799.75,29.18,0,0.3196,1,Medium,,,,,,,9013
ACC-09326,Early-Stage Potential,4797.47,35202.53,65.74,0,0.3196,1,Medium,,,,,,,9014
ACC-06551,Loyal Mid-Market,7470.0,12530.0,42.65,0,0.3196,1,Medium,,,,,,,9015
ACC-00120,Loyal Mid-Market,3542.45,36457.55,50.55,0,0.3196,1,Medium,,,,,,,9016
ACC-04448,Early-Stage Potential,5455.36,34544.64,42.97,0,0.3196,1,Medium,,,,,,,9017
ACC-08304,Early-Stage Potential,10688.05,29311.95,55.83,0,0.3196,1,Medium,,,,,,,9018
ACC-00884,Early-Stage Potential,5298.37,34701.63,57.06,0,0.3196,1,Medium,,,,,,,9019
ACC-02074,Loyal Mid-Market,1018.69,18981.31,61.44,0,0.3196,1,Medium,arr,-0.1888,arr_per_tenure_month,-0.1675,num_products,-0.1601,9020
ACC-06895,Loyal Mid-Market,61260.47,88739.53,54.39,0,0.3196,1,Medium,arr_utilization,-0.3627,num_products,-0.2879,arr,0.2266,9021
ACC-02086,Early-Stage Potential,19091.08,130908.92,30.02,0,0.3196,1,Medium,,,,,,,9022
ACC-02491,Loyal Mid-Market,1394.8,18605.2,61.3,0,0.3196,1,Medium,,,,,,,9023
ACC-09336,Loyal Mid-Market,3485.27,16514.73,65.22,0,0.3196,1,Medium,,,,,,,9024
ACC-01675,Loyal Mid-Market,15221.49,24778.510000000002,55.26,0,0.3196,1,Medium,,,,,,,9025
ACC-04274,Loyal Mid-Market,2537.96,17462.04,43.66,0,0.3196,1,Medium,,,,,,,9026
ACC-01815,Loyal Mid-Market,6166.56,13833.439999999999,42.81,0,0.3196,1,Medium,,,,,,,9027
ACC-07399,Early-Stage Potential,2734.89,17265.11,31.86,0,0.3196,1,Medium,,,,,,,9028
ACC-06764,Early-Stage Potential,5744.0,34256.0,59.04,0,0.3196,1,Medium,,,,,,,9029
ACC-06949,Early-Stage Potential,9957.37,30042.629999999997,54.66,0,0.3196,1,Medium,,,,,,,9030
ACC-08340,Loyal Mid-Market,6250.91,33749.09,46.24,0,0.3196,1,Medium,,,,,,,9031
ACC-07432,Early-Stage Potential,4986.63,35013.37,42.0,0,0.3196,1,Medium,support_tickets_l90d,-0.3412,num_products,-0.2302,max_storage_gb,-0.1858,9032
ACC-06995,Loyal Mid-Market,10325.84,29674.16,62.12,0,0.3196,1,Medium,,,,,,,9033
ACC-00096,Loyal Mid-Market,9723.41,30276.59,42.19,0,0.3196,1,Medium,,,,,,,9034
ACC-01960,Loyal Mid-Market,2934.92,37065.08,53.71,0,0.3196,1,Medium,,,,,,,9035
ACC-06783,At-Risk Dormant,8434.4,31565.6,72.53,0,0.3196,1,Medium,,,,,,,9036
ACC-08387,Loyal Mid-Market,1187.06,18812.94,61.37,0,0.3196,1,Medium,,,,,,,9037
ACC-06708,Loyal Mid-Market,12599.64,27400.36,47.91,0,0.3196,1,Medium,,,,,,,9038
ACC-00158,Loyal Mid-Market,5363.44,34636.56,57.93,0,0.3196,1,Medium,,,,,,,9039
ACC-02357,Loyal Mid-Market,6972.54,33027.46,45.08,0,0.3196,1,Medium,,,,,,,9040
ACC-09269,Loyal Mid-Market,746.96,19253.04,47.76,0,0.3196,1,Medium,,,,,,,9041
ACC-07401,Early-Stage Potential,5634.45,34365.55,34.57,0,0.3196,1,Medium,,,,,,,9042
ACC-04790,Loyal Mid-Market,5515.88,34484.12,45.4,0,0.3196,1,Medium,,,,,,,9043
ACC-06908,Early-Stage Potential,1560.45,18439.55,57.88,0,0.3196,1,Medium,,,,,,,9044
ACC-07301,Early-Stage Potential,11658.95,28341.05,34.1,0,0.3196,1,Medium,,,,,,,9045
ACC-09281,Early-Stage Potential,1985.03,18014.97,39.89,0,0.3196,1,Medium,,,,,,,9046
ACC-06655,Early-Stage Potential,7869.49,32130.510000000002,47.44,0,0.3196,1,Medium,,,,,,,9047
ACC-08146,Early-Stage Potential,6458.6,33541.4,33.61,0,0.3196,1,Medium,,,,,,,9048
ACC-06652,Early-Stage Potential,1871.11,18128.89,41.87,0,0.3196,1,Medium,users_per_login,-0.3525,arr,-0.3268,tenure_months,-0.3059,9049
ACC-09430,Loyal Mid-Market,1890.24,18109.76,59.6,0,0.3196,1,Medium,peak_feature_adoption,-0.2431,max_storage_gb,-0.2188,arr,-0.1721,9050
ACC-09222,Early-Stage Potential,24222.1,125777.9,35.23,0,0.3196,1,Medium,,,,,,,9051
ACC-02225,Early-Stage Potential,1349.79,18650.21,44.46,0,0.3196,1,Medium,arr,-0.3305,num_products,0.2621,users_per_login,-0.2223,9052
ACC-01873,Loyal Mid-Market,7011.25,12988.75,57.78,0,0.3196,1,Medium,,,,,,,9053
ACC-08141,Early-Stage Potential,64401.06,85598.94,45.46,0,0.3196,1,Medium,arr_utilization,-0.6152,tenure_months,-0.2025,num_products,-0.1914,9054
ACC-04518,Early-Stage Potential,74949.74,75050.26,45.64,0,0.3196,1,Medium,arr_utilization,-0.7258,num_products,-0.2644,peak_feature_adoption,-0.2403,9055
ACC-02418,Loyal Mid-Market,7940.09,32059.91,61.62,0,0.3196,1,Medium,,,,,,,9056
ACC-09987,Loyal Mid-Market,3670.51,16329.49,45.5,0,0.3196,1,Medium,,,,,,,9057
ACC-06593,Early-Stage Potential,41417.89,108582.11,34.06,0,0.3196,1,Medium,,,,,,,9058
ACC-04919,Early-Stage Potential,1565.44,18434.56,40.65,0,0.3196,1,Medium,num_products,-0.2448,tenure_months,-0.2403,health_score,-0.2397,9059
ACC-07580,Early-Stage Potential,54853.58,95146.42,44.84,0,0.3196,1,Medium,,,,,,,9060
ACC-07525,Early-Stage Potential,68030.18,81969.82,38.59,0,0.3196,1,Medium,,,,,,,9061
ACC-07860,Loyal Mid-Market,10748.38,29251.620000000003,60.01,0,0.3196,1,Medium,,,,,,,9062
ACC-00586,Early-Stage Potential,4535.94,35464.06,37.15,0,0.3196,1,Medium,,,,,,,9063
ACC-09629,Loyal Mid-Market,781.86,19218.14,50.81,0,0.3196,1,Medium,arr,-0.3265,num_products,0.1706,nps_score,-0.133,9064
ACC-08526,Early-Stage Potential,4823.17,15176.83,45.19,0,0.3196,1,Medium,,,,,,,9065
ACC-09607,Early-Stage Potential,22022.16,17977.84,38.37,0,0.3196,1,Medium,arr_utilization,-0.7667,num_products,-0.3134,contract_end_days,-0.1577,9066
ACC-09553,Early-Stage Potential,7547.36,32452.64,40.87,0,0.3196,1,Medium,,,,,,,9067
ACC-06178,Early-Stage Potential,7787.61,142212.39,43.53,0,0.3196,1,Medium,logins_per_user,0.253,login_growth,-0.2301,num_products,-0.2191,9068
ACC-05222,Early-Stage Potential,12419.53,27580.47,43.8,0,0.3196,1,Medium,,,,,,,9069
ACC-05712,Early-Stage Potential,7249.96,32750.04,41.8,0,0.3196,1,Medium,,,,,,,9070
ACC-07839,Early-Stage Potential,2247.02,37752.98,35.72,0,0.3196,1,Medium,,,,,,,9071
ACC-01032,Early-Stage Potential,6741.18,33258.82,37.04,0,0.3196,1,Medium,,,,,,,9072
ACC-08606,Loyal Mid-Market,19651.73,130348.27,64.71,0,0.3196,1,Medium,support_tickets_l90d,-0.4043,num_products,-0.1939,contract_end_days,-0.1901,9073
ACC-03809,Early-Stage Potential,2311.84,17688.16,42.89,0,0.3196,1,Medium,,,,,,,9074
ACC-03870,Early-Stage Potential,3551.22,36448.78,32.25,0,0.3196,1,Medium,,,,,,,9075
ACC-03271,Early-Stage Potential,8802.77,11197.23,38.89,0,0.3196,1,Medium,,,,,,,9076
ACC-02678,Early-Stage Potential,1068.34,18931.66,65.17,0,0.3196,1,Medium,,,,,,,9077
ACC-09886,Loyal Mid-Market,11454.72,8545.28,69.52,0,0.3196,1,Medium,,,,,,,9078
ACC-01291,Loyal Mid-Market,8586.35,31413.65,47.07,0,0.3196,1,Medium,,,,,,,9079
ACC-09887,Early-Stage Potential,7177.12,32822.88,54.34,0,0.3196,1,Medium,,,,,,,9080
ACC-02654,Early-Stage Potential,7016.5,32983.5,44.69,0,0.3196,1,Medium,,,,,,,9081
ACC-08498,Early-Stage Potential,2479.87,17520.13,25.77,0,0.3196,1,Medium,,,,,,,9082
ACC-03294,Loyal Mid-Market,5862.2,34137.8,48.43,0,0.3196,1,Medium,,,,,,,9083
ACC-08996,Early-Stage Potential,1191.92,18808.08,52.55,0,0.3196,1,Medium,,,,,,,9084
ACC-08924,Loyal Mid-Market,65612.11,84387.89,53.49,0,0.3196,1,Medium,,,,,,,9085
